block_id,hash,time,size,weight,version,lock_time,is_coinbase,has_witness,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,fee_per_kwu,fee_per_kwu_usd,cdd_total
38504,4dd081a6bfc1597cf59d1a3f24518b57a421e6a13485d4d0b994e78f782c51e5,2010-02-05 18:59:42,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38505,0b12fae2934f2538aff28520b3f934bd18c7ccaac32608ce8938ecdd571bf88a,2010-02-05 19:08:20,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38506,fbc7139051419b1d43b305b9d19e8aacbfee109109a32c374a2f2305f971c544,2010-02-05 19:24:30,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38507,4f6f349ede484566b3f685f6fde9281808ddd3301e313439b2fce135383d525e,2010-02-05 19:29:01,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38508,85d17d6d165c96b01b1adcd6ccb8b81faad2b6f565909509be0bd9b2244ee5da,2010-02-05 19:31:41,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38509,96a2b0bd4e92d9665afade948ec96694f955dc667d2b688d2769059022366823,2010-02-05 19:36:23,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38510,92fb699ea80447b159ee57cc0f82195b99790f054bb3c1fdd0c90c949028e633,2010-02-05 20:04:41,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38511,771903297575763b94c33c3cd81d87829eb50acbfbcdadbcfd73f358b48963c8,2010-02-05 20:18:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38512,a1bfd73216d055206094f9f4fca32db890a8b9e9b3e1b761c040223f59d3d7e9,2010-02-05 20:18:50,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38513,ce69f6d66a57d92ae6c68ac2a162e96cd151e0f703bc269013d69d3cddbc890d,2010-02-05 20:21:02,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38514,a34368c2fe5388a703dacf634bd143425d4f538a785cbf5d307564c3563588f0,2010-02-05 20:48:52,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38515,e808a6810e10d263ca1bd1f5974fe2b44630b8947b7db644e95b35f3cbb6d5d1,2010-02-05 20:54:40,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38516,49a392ae4e8a7a458d9aae9572219e5419cf8c8d9e88209bf56ac03ee8589233,2010-02-05 20:59:46,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38517,35c8ed854870f92dd0a6c8312025d7510e5754786028e5fbebf3f57f20bfacd4,2010-02-05 21:01:59,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38518,2346fb54e280aa1f229a4a122e95875e85d4437b233b5171b320c4303cbcffc0,2010-02-05 21:05:29,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38519,230926176d3c8c0f2401840bcf3751a2ca5571485c87182679424a88c2e203e6,2010-02-05 21:23:40,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38520,e2e3051cb23cc935d2b5f071869577ae5176fcc7264716a8cb1c5208db91b7ff,2010-02-05 21:24:56,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38521,bedf194a3290297582bb91eede3843f8e8d7add39025343109c58ead762e50df,2010-02-05 21:35:05,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38522,e55d73946876a27e5ae59edeff9e19b1c5b377470e0602f515a7cbe32c97d69c,2010-02-05 21:42:48,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38523,a2f60eab0ca5b6bd08ab7da84e7ff7c4c4470eb86f8cb97a1f3e7d21c28f7a83,2010-02-05 21:43:11,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38524,67d386f01d887be4788a5541865361adcc55fe7613f157e7569bb40cec38d8ab,2010-02-05 21:49:09,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38525,b2d1b7498343fed0a74da097c1b75d32394073d123c722fcb2359612e208dbeb,2010-02-05 22:16:37,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38526,12595adaaed8214daa0f5541a78f7a646bc1b08e27eb0cf2cb1bb24a826ac742,2010-02-05 22:19:54,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38527,8debc675445854ae8cfca13ea25c21b4705cc37baf5a563f89bc319361ae86cf,2010-02-05 22:22:16,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38528,c4771f386e3478bea0fe34601b943ea7bdde886049ba61d849e9ea3840ba699e,2010-02-05 22:32:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38529,a4ca1415e88a0504db01bd7c0c06f8b6b66e06a330bd667d242d3e1da4539ce5,2010-02-05 22:45:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38530,4e5f961d36fafce6283646cacd99b145ae95543e0227938cd2800ff3570d727e,2010-02-05 22:45:51,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38531,d30254b474181c3efdc873a5fecc1774f1abd7ff2d350fb9db9f0b35ba10a832,2010-02-05 22:47:06,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38532,5b8f4ea44306976c62aa83a46cb30d742d1eaddd7cfa25eba83f57f1d5c179cf,2010-02-05 22:56:52,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38533,6bf0d30249479dc76a82f241fc879f2775a4738f1388339c7719084d7bd115e5,2010-02-05 22:59:45,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38534,ccfd3ade75d30fc7ef70a61a6868d0d5ab76e7901a5c15b96de183d335d305aa,2010-02-05 22:59:33,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38535,0454491c47d59eac44dbe897425da1e1d089dc7e5704d4651ab6117d1746782e,2010-02-05 23:01:09,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38536,6c68e0a69fc1907ebddad4edb628ee3a4c3b53bac943a2a028cff55ce3e77074,2010-02-05 23:02:29,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38537,8589462ed99ccb4dcfe7bbc103d178d928e7205bac869f9ecdd859431283da52,2010-02-05 23:04:13,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38538,2c5a67dc242250e3d9338f246b37e898e90d3d5b86f46f788d17845b78169991,2010-02-05 23:15:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38539,154393561614b5759db85233e1d5f4b319eb651b7ecf57877463de5d52e1ae67,2010-02-05 23:21:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38540,f4d00fc073e3d5b0fdeb26542c63aefa0ee24472668456a77a80d19e1d8f76b5,2010-02-05 23:23:09,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38541,3ce9b40a8f5cf40c67d3d2a1268e00c79ea89b792d22c546f8bfa036888a9df4,2010-02-05 23:33:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38542,f8e1bde1ab41f313c77fb620e2d7b38711a2d1c702557a131a0731c4999c27cc,2010-02-05 23:35:00,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38543,64dcab7f8abbcb5708d467303b2fc00ae0dfd2b6fa58ced240af3d56ed8f2b6c,2010-02-05 23:45:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38544,88eb5955c804bedf8bc33b2fdfc5bb8a6d94ee03c59b379b8c1e49bf238bc197,2010-02-05 23:49:43,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38545,51972d3cfcf9311e58f012eafbd779ff2874a6ea03a48ee40195748640f51fa5,2010-02-06 00:01:26,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38546,c83d379791813f7b8df1de65898e3b89c0fd83086ced8b6056430eb097887c97,2010-02-06 00:02:51,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38547,8ffa4e3ea194dbd7b0180008c3e3eba7130346e7beee1ef52f577378e781583e,2010-02-06 00:16:42,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38548,acd9825be8bece7782ec746a80b52f44d6a8af41c63dbab59b03e29558469682,2010-02-06 00:21:18,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38549,c40f1c8beed745154f8bcc3e31151c8c0c50c2af3b229f3717397760c4f004f8,2010-02-06 00:22:45,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38550,b200d7aff9fd4def08df91b2e91a45a6fe5c1bfa5d0634546d1f6b321a9ddbb0,2010-02-06 00:30:12,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38551,78f4e0c196fd531631eebd93d98a7628faa42c32b6a24b70019469188756b891,2010-02-06 00:33:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38552,bba1205079301dc2785d3cfb87b05e6dcac79e653b8d9c2a289a7ce839a6f58d,2010-02-06 00:47:01,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38552,0bb9f36a3473edf4123ff2a63fd98d190c49524cb70ffb62777be3f437461ed7,2010-02-06 00:47:01,158,632,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,204.37210648148
38552,1339584a68d98321dcf53b6a0068e23c64d5987b0ca0809a84b118e09c305419,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,192.89583333333
38552,1c7af124a07cb4951c68c4480cf97d276edcc2a09f7592fdb52ef2bfd342aff5,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,240.8744212963
38552,46e0f07a5eff19a22a2353eb2ff399b4e4f9b00f0c2fb8b9bd67eabf88795f0d,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,207.26967592593
38552,48c582c1fa3e1b9c162059fa961814bb1b47447800fca84205fcbfea20fb2be9,2010-02-06 00:47:01,157,628,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,229.43055555556
38552,73aea5a1b02364823705a9fee5709ddf0981c9bbfe63334c59a54264dbe865ef,2010-02-06 00:47:01,225,900,1,0,0,0,1,1,65000000000,6.5,65000000000,6.5,0,0,0,0,0,0,2836.8287037037
38552,7db18e491ffd40e2af82be0ea938c9c79e5cb9751f951b0c0fff29b9f4d1a000,2010-02-06 00:47:01,157,628,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,198.9212962963
38552,87e55c5edb26da319a1f96f46842dc2df0259ce047fa0dc13a8b22e8441009f7,2010-02-06 00:47:01,158,632,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,204.9693287037
38552,c1daaa5b2cf49fa1a51a71be2a06c29dce9c797aabbc08c3fcc61ce8089a23b2,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,168.82118055556
38552,dd63a5a6b37c2857da38710aa19f49ce2edac6c157a8205f71eb21dc1dbcef30,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,215.39756944444
38552,e46593135c6244f63ef2c7bb18b121a8a86c3a8345f2d6811b59106186086284,2010-02-06 00:47:01,158,632,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,235.7193287037
38552,f9938863da6d95f46c21db4a16687c6e279419df973a327cf65db53ad5bb33b4,2010-02-06 00:47:01,159,636,1,0,0,0,1,1,5000000000,0.5,5000000000,0.5,0,0,0,0,0,0,226.15335648148
38553,b4ab7a886516f695c4a62d112ff8627678385be364a72ada7c2354e497345d8e,2010-02-06 00:49:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38554,7f578c86f75f2ae91c71627531b590620c0183fc401a84d16de16711ea8bc1ee,2010-02-06 00:56:01,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38555,a7945f9895f747a72dc9de23ed4120a251b90f9d76e7b66ee54efd18b0e063ba,2010-02-06 01:01:00,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38556,9b8b10a9e4789fbd287df538b9d233e8f2665bcf4a288e4ec5d5cce1f8e2dcd9,2010-02-06 01:10:07,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38557,5d37a1c9cf874a7cb09847f48402655b0e360fc4c9d06d6245c42dd4b6cf08e3,2010-02-06 01:18:20,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38558,2912d7b509d80e4c22389d6849d3fdf84204643da62dcb8813ac26a18716db7b,2010-02-06 01:24:49,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38559,39385035c2fd71c4895f78a599eed7a107b5ffce253c03e409a20e67107cd08f,2010-02-06 01:27:57,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38560,6f55fa847f2d59637470f9904fa61bc8de23016bb1d6d7eeb1edb44825a8bc78,2010-02-06 01:44:47,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38561,001762a195a7bf10face17e3d06757f8324b3bd39d6b56c4df18c5d81be4bf51,2010-02-06 01:50:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38562,309082985f0ad5e9f9611ff43bab97d4f6598be5fd9273051f071655a4fc1e8d,2010-02-06 01:53:32,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38563,c125ed60427e63dddea5cc86eaaa50d082d47e82376a5840e1f292d4a25a5787,2010-02-06 01:57:50,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38564,bb08469d5c1538c0e79916b77dc910676580ac07864060b629e83235c7825c3a,2010-02-06 02:06:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38565,ecc715d1f3f50c982c58764215e8d064c4f4d5971f5ad24f32b1bc0a673c2011,2010-02-06 02:18:04,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38566,6d15c4f2c463c9a596e41ed363ba44443b4d54b36ce8428e6863020100b7abef,2010-02-06 02:20:46,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38567,7d260f12d484f3f87a24d60fde6306329ed44ee3ad6852f0564b156ad8b202ab,2010-02-06 02:26:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38568,7b461d66aed3d33282b7affb9b341d773c5b5ddae4267d4c649c5cb0335f7a58,2010-02-06 02:27:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38569,9c27eb34e91a0a4287a1295f92b99946821ea862a0d75e411e11d3e667522caf,2010-02-06 02:34:42,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38570,6cf0c03d60d7a751cd3c3c9a25560b4847a6139a2dfabbd3216e915e1e618035,2010-02-06 02:47:44,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38571,99f60ae230da64a540262e62eea1d8f368fe7ef9ffee2f40258eab2fc418226e,2010-02-06 02:48:21,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38572,aded84b4538dba422f046007289a75746f4557102edb5379644443156f7441ab,2010-02-06 02:54:28,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38573,722b935e32857ff450d4bd22fc1c704d5bda51d4d6acde371a3f450e2f177b2a,2010-02-06 02:57:20,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38574,924dab1168c2ac69078e936483cf6dd2d5d958bd44ec67a38b6e930af54be69f,2010-02-06 03:12:30,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38575,c0fc4d6af65f0cf54dcec180b7ece9ea6f2d9c8399a7aff2430a568eaa00e285,2010-02-06 03:32:03,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38576,869a04f63a82a7ad154a62d778af8971bc7cad69e827eba6890d67b16d9e087a,2010-02-06 03:36:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38577,5932c868c965222871ba83204265572d0ed0bd94450c71b1b410c33d0db7cc7f,2010-02-06 03:39:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38578,2d858b641b62e98ee1ed981e2d1920f3f1896bfb9be293a08536cb363c5efb1c,2010-02-06 03:50:58,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38579,4b29faacc9618b13163fe641607f51bf2c9e9d5e0343bfc790b935a31a9b3b30,2010-02-06 03:55:09,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38580,4ddeac506810a9b72f9ad45041d350231fbc759cb6865fca85f6a8781f537af2,2010-02-06 04:07:42,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38581,7d5945de44dbbde8d3f08cfb53889d5fa63a26e7b02d6fa4a8ef8fc5f14af710,2010-02-06 04:12:01,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38582,f75510067fed58eba82922b7b7428572052fa5d1e02ee85cc3d1c55c61f049ca,2010-02-06 04:21:34,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38583,060081b9a6a07de88cbdbaf8722f65a828d4b28f3a6908ce6b3de6838fea7c8c,2010-02-06 04:22:38,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38584,2cfab2f42b15181998361ad481abc8d8b7fcea2b1a0ba963afa1d62f02dc90cc,2010-02-06 04:29:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38585,2e352d110854701e18a7c0a44d9ef3efc5dfc294331474a43055c348161f7cfc,2010-02-06 04:32:03,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38586,a752ed549281103da8fe0998da65a6a7f86f9b7816b8d60026bf84ce325641c8,2010-02-06 04:41:25,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38587,a6dadd33efc763e6cf9c32cf9d4e04da968db39b8e63c5ee98cb9a1a6dfa914d,2010-02-06 04:42:06,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38588,ca5b0417d41fbfcc67549cfdacbe14d197123cfe929421cf08e7f3fab34df495,2010-02-06 04:45:51,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38589,594fd959f14bf8d471bed4e2ba832f5664efbfc196096228764dbec1adae5cbe,2010-02-06 04:47:17,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38590,167d90cd615a156ed1f0d798221de9df41c99d12a032b3b9e9e40068372fe10a,2010-02-06 05:16:37,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38591,61d0cb4869583086102bc7cba015f9b5406f47084e5506850cbb4632f073de3a,2010-02-06 05:25:41,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38592,8b6a5876400ef2e14693e778c667304e4fdb4c9c54347393a36bb3ade97aca7e,2010-02-06 05:39:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38593,8d34f4b2657cb7bb4e8776ad915d8f4af589a92f2f908e03a0566ad929381d03,2010-02-06 05:48:31,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38594,785f9784856057aff14da504742184718d1d884102581ae0bd1da4bdcadc8907,2010-02-06 05:54:40,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38595,41fdee3dc310b7d472eb9f8028eabf35000a1ab8bc47a625a4dc1e9458ddab24,2010-02-06 05:59:19,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38596,cb3d1c126178ab5d560f12a966f3b592e705773e08c3c1177005f16a17e4d875,2010-02-06 06:02:51,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38597,031c42f3d1efbf8fff1561bfb03d7afb3e96fc2aa203fc15fdb64c486c088569,2010-02-06 06:07:56,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38598,3222876bd5154b2b0d070b00d7c76f1367542dd997efccf5d1c8915931e21201,2010-02-06 06:12:21,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38599,85b766f3b27e0c47cbdaf4825322fdd433fa92b1331510d835282f54cc888d9b,2010-02-06 06:39:01,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38600,05e429dc517de48428a6bf1af777dca529866a1c11982c6ecd1e7e337e52e4d6,2010-02-06 06:47:57,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38601,55d8fcbb4886f0e4a4142c8877da24135969a6760eb98f5c238095a225e4aa2f,2010-02-06 06:51:56,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38602,b7ee52a6fad91f9e43a34e9125cecede772ab651295285d78b06bf33c231eb66,2010-02-06 07:04:56,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38603,9a6429df4e71481bee379f88ecbcf3dea7cb7af7f4a983dea694e7b5d3611c7f,2010-02-06 07:05:59,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38604,91a9cdff7d9480d1a880fdf9bba63a15afe9383e553b845364b2ee32028dbaa1,2010-02-06 07:15:22,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38605,7f9803471a9d554a33cdcd0c37448610803d4805776021ed3369398e315e26ec,2010-02-06 07:20:33,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38606,539f55017259d8ffbf15b7ff2d1d9c86f0069da60f5593584e755d211d94c6f4,2010-02-06 07:25:27,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38607,1dae4908de80dd79356c43a24a4d40f809def2a8a8f1cc53a810310947318eef,2010-02-06 07:36:37,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38608,9e6ed4bcc5442f04203c348ef56fbe19879b3a4569969c2180d87f14420e893e,2010-02-06 07:50:59,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38609,d9cc1c128fe62012df0a446a7b963210fa085a9d206b3aa3ffe177738dd2117b,2010-02-06 08:23:22,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38610,42fdb6cd2d4e0f587232317dd220281ff138a03789b9237adad26ff6b075307d,2010-02-06 08:35:36,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38611,b276608bd09fa4c110f93975e5514b3d15f6bcde79fed6a93081277d2d71bc1e,2010-02-06 08:36:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38612,936dc15646d8bbb58a4ab16a4ae1ffcf94bf7a314f2ffdb2736458f1bd588eca,2010-02-06 08:48:17,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38613,19124fa21c0b405437e673f1c1d4ee581b98af6a1b1cff5929b687ffa8638209,2010-02-06 09:01:46,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38614,0b8b6b69d4bf9d3b5f0c36ad6b6837512d6c880f7bab40cc185b7045095205ae,2010-02-06 09:06:18,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38615,44b13ba966e8d8a791cd6bff961836d000db2ffe6ce029f72ea4baedc5174a39,2010-02-06 09:10:43,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38616,387834928a6fef57e22c16e812ca19d7b0776c56326049c383fdd47e03112939,2010-02-06 09:12:15,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38617,5853eec9c851b756292d60a308adaf69c5f73221301f8638148bb47639f5b4a5,2010-02-06 09:13:04,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38618,cd99927166ebaa1e1f63140eaf506ecd117676058b6ddfde0a70f5e518222d5e,2010-02-06 09:15:24,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38619,e642c35d20c8e59231e97ecfcaedae1e87542fb243c67c7d6c9f07e629b30005,2010-02-06 09:22:36,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38620,f4ee94c708abbb3c4b7f2834cb585b1e75ed2d8eb69d0adcac94f37a4fc0a2c5,2010-02-06 09:26:18,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38621,47aef5d4c5d8e6fcffcde3667d9ce0c2dfa5cdc29df573de549a936434740928,2010-02-06 10:06:32,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38622,f3d83861e437c19afa1877611dacb46af4fac4a4e4157dde4617ccd082999746,2010-02-06 10:09:21,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38623,12eece3960c0f268818b536239b4bcab21f63d08c4f06061216b8329e0e07ec3,2010-02-06 10:16:28,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38624,deebbd124a179053fcd095e94f1cf326c4ad94f29835e1eba911a1c83eb0c1c0,2010-02-06 10:30:45,134,536,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38625,20022e338f62251bf02d85623cd2ea7f149e95c2e05a0b3be8f4700d6dea3660,2010-02-06 11:08:26,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
38626,b36f904c470e86d30bf2d600eccc109f6370a06b9a3beeb895f9087fcc34d4d9,2010-02-06 11:10:14,135,540,1,0,1,0,1,1,0,0,5000000000,0.5,0,0,0,0,0,0,0
